"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8493","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Jenny Choi Lam Manna","2022-07-11T07:22:13+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8494","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Lam Manna Sharon Chan","2022-07-11T07:20:20+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8495","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Lam Manna Sharon Chan","2022-06-19T05:24:24+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8496","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Crystal Man Sharon Chan","2022-07-11T07:22:33+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8497","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 @crystalman @jennychoi","2022-06-19T05:32:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8498","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Bonnie Kwan Mark Wong Simon Poon","2022-06-19T06:24:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8499","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Marco Chen Windy Au Chan Kam Ha","2022-06-19T06:42:44+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8500","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","1.液體消化劑2.手機、3.信用卡宋美人@Eva But","2022-06-19T11:31:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8501","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Angela Ban Angie Leung","2022-06-19T15:10:26+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8502","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Fenton Kwok Po Chi C","2022-06-20T01:38:02+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8503","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Sandy Surrey Hisashi Mitsui","2022-06-20T15:34:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8504","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard. John Cheung 林 だい ひとし","2022-06-21T10:47:51+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8505","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","","2022-06-22T00:30:18+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8506","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","","2022-06-22T00:30:28+0000","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8507","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Kwai Sung Wong Olga Wan","2022-06-22T03:38:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8508","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Xanh Duong Hoang Mark Lim","2022-06-22T04:13:00+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8509","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Har Kin Foo Eng Wai","2022-06-22T05:31:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8510","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係韓國既液體消化劑，手機，渣打國泰Mastercard。 Yongi Choi Janice Lam","2022-06-22T06:09:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8511","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Gan Gan Hivan Suk","2022-06-22T07:24:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8512","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","乜水","2022-06-22T08:16:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8513","2349","2","367917229968244_5284562731636978","offcut","","fetched (200)","2022-10-12 08:22:37.878157","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","148","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZANelV3TWpjNU1UTXdOVE13T1RZAek9qRTJOVFUyTURjeE5URT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEl6TVRFMU5UazBOelkwTkRjd01qb3hOalUxT0RnMU56YzAZD"
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8514","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Rayo Lau Kiko Cheung","2022-06-22T11:30:41+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8515","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard  Francesca Ho Fiesta Ho","2022-06-22T15:57:02+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8516","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。Sun Yee Wha DavidAnnie Chan","2022-06-22T17:16:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8517","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。@Mirror YungYung Tsz-chun","2022-06-22T21:28:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8518","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Coo Alex Regina Lee","2022-06-23T02:27:48+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8519","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard (信用卡） Kian Chung Vincy Lau","2022-06-23T05:36:09+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8520","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard  Stephanie Choi Hiu Sing Choi","2022-06-23T05:46:59+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8521","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Bobo Chen Jo Chen","2022-06-23T06:04:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8522","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Stephanie Choi Kawah Chen","2022-06-23T06:08:01+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8523","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","旅行必備係液體消化劑，手機 與渣打國泰 Mastercard.","2022-06-23T07:09:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8524","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard (信用卡） Stephanie Choi Kian Chung","2022-06-23T11:16:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8525","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard Fung Shirley Ming Lo","2022-06-23T12:08:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8526","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係 液體消化劑，手機，渣打國泰Mastercard Tse Lisa  Annette Hon","2022-07-11T07:21:42+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8527","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard (信用卡) Chiuu Candice 小野 ゆうき","2022-06-23T16:53:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8528","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，信用卡 (渣打國泰Mastercard) Lon Chan WL Chung","2022-06-23T17:02:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8529","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。Clara Yau Zennya Yau","2022-06-23T19:01:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8530","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。  Hihi ButFeeye Yee","2022-06-23T21:34:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8531","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Bear To Car Wong","2022-06-24T04:21:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8532","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Jim Jim Jim  Avocado Yue","2022-06-24T10:43:02+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8533","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。 Yoki TaiVicky Lwk","2022-06-24T11:16:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8534","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Alex Kwong Fan Kwai Lin Iris","2022-06-24T13:43:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8535","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Wing Yi Tsang KaYan Ng","2022-06-24T14:01:41+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8536","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Su Yuen Wing Yi Tsang","2022-06-24T14:06:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8537","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Chan YanYeekei Sze","2022-06-24T14:10:58+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8538","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","LY'x Ting 咁個喼呢😂","2022-06-24T14:17:03+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-06-24T14:10:58+0000","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Chan YanYeekei Sze","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8539","2349","2","367917229968244_5284562731636978","offcut","","fetched (200)","2022-10-12 08:22:38.460314","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","148","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVGszTWprMk5EUTBPVGt3T1RNM09qRTJOVFU0T1RjME5EST0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANekl4TmpBME1EYzFOVE13TlRFMk1Eb3hOalUyTURnd01qSXoZD"
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8540","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係 -液體消化劑 -手機 -渣打國泰Mastercard信用卡 Theresa Chung Milly Chan","2022-06-24T14:38:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8541","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Kwong Lok Yee Milly Chan","2022-06-24T16:26:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8542","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","","2022-06-25T00:01:23+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8543","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Kwong Lok Yee Su Yuen","2022-06-25T00:53:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8544","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","","2022-06-25T02:35:03+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8545","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","請問是否可以聽個電話？？？？？信用卡熱線，分行電話都無人聽，現在是早上10時正，星期六早上，打左半小時都無人聽。是否真的這樣忙碌嗎？","2022-06-25T02:36:36+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8546","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","怎樣的？？？？還連線去消費劵😠😡","2022-06-25T02:38:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8547","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Suki Wong Yuki Ng","2022-06-25T03:54:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8548","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","68","2022-06-25T05:10:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8549","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Yuki Ng King Yan Chan","2022-06-25T05:39:12+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8550","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係 -液體消化劑 -手機 -渣打國泰Mastercard信用卡 Kwong Lok Yee Hanna Lam","2022-06-25T11:32:13+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8551","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑、手機、渣打國泰Mastercard Suki  Wong King Yan Chan","2022-06-25T15:07:25+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8552","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","片中提及嘅旅行必備items係液體消化劑，手機，渣打國泰Mastercard。😁   Kenneth Wong Oh Juneon","2022-06-27T16:04:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8553","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","Candy Cheung 嗨，你好吗，我真的希望你昨晚睡得很好，很高兴在我的朋友名单上见到你。  ......我一直喜欢你在 Facebook 上分享的内容，但我们还不是朋友，我已经发送了几个请求但没有回复，你不会介意尝试一下......我很高兴 如果你的朋友成为其中的一员，请原谅我的举止，我很高兴收到你的来信，我的朋友","2022-06-28T00:06:18+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-06-25T00:01:23+0000","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8554","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","李慧蓮 嗨，你好吗，我真的希望你昨晚睡得很好，很高兴在我的朋友名单上见到你。  ......我一直喜欢你在 Facebook 上分享的内容，但我们还不是朋友，我已经发送了几个请求但没有回复，你不会介意尝试一下......我很高兴 如果你的朋友成为其中的一员，请原谅我的举止，我很高兴收到你的来信，我的朋友","2022-06-28T00:07:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-06-25T02:35:03+0000","","",""
"367917229968244/367917229968244_5284562731636978/367917229968244_5284562731636978","8555","2349","2","367917229968244_5284562731636978","data","data.*","fetched (200)","2022-10-12 08:22:39.046453","Facebook:/<post-id>/comments","Chan Chan Thaneewan 嗨，你好吗，我真的希望你昨晚睡得很好，很高兴在我的朋友名单上见到你。  ......我一直喜欢你在 Facebook 上分享的内容，但我们还不是朋友，我已经发送了几个请求但没有回复，你不会介意尝试一下......我很高兴 如果你的朋友成为其中的一员，请原谅我的举止，我很高兴收到你的来信，我的朋友","2022-06-28T00:07:43+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-06-22T00:30:28+0000","","",""
