"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"101122604608217/101122604608217_883327713054365","21030","21025","1","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:35:29.063091","Facebook:/<page-id>/posts","🧘🏻‍♀️坐定定都可以賺3% CashBack    即日起至10月31日，就算坐定定喺屋企消費，你都可以繼續於指定大熱CashBack商戶盡享3% CashBack*💰💰💰       想賺更多？😎 輕鬆啦～只要成功申請單一或合併「簽賬分期」，即解鎖5% CashBack^ 🤩 俾你喺戶戶送 Deliveroo、HKTVmall、友和 YOHO、Trip.com、csl、HBX、FARFETCH等指定商戶，邊使邊賺得更盡，優惠期至9月30日。想知點用「簽賬分期」解鎖5% CashBack？即睇： https://bit.ly/3J64W1u   「簽賬分期」－ 真正嘅靈活消費模式   💡 3至60個月自選還款期，理財更靈活自主   💡 即時顯示實際年利率、每月還款及相關費用   💡 撳幾撳申請，即知批核結果       📱仲未有Mox？立即到App Store及Google Play下載Mox app，依家成功申請「簽賬分期」或「合併簽賬分期」滿HKD5,000，即賞你現金獎賞。       #Mox #virtualbank #虛擬銀行 #CashBack #簽賬分期 #邊使邊賺      借定唔借？還得到先好借！      受一般條款及細則（留意當中附表3）和Mox Credit資料概要約束。     * 由2022年9月1日至10月31日，用Mox Credit 於CashBack商戶進行合資格消費可享高達HKD50的3% CashBack。由2022年8月1日至9月30日，如5% CashBack解鎖成功後，用Mox Credit 於CashBack 商戶進行合資格消費可享高達HKD100的5% CashBack（與3% Cashback上限總合計算）。受一般條款及細則 (留意當中的附表1的第7條) 約束。有關現時的CashBack推廣優惠，你亦可瀏覽Mox網站「條款及細則」頁面中的Mox CashBack列表以了解更多詳情。     ^ 單一或合併「簽賬分期」是指使用「簽賬分期」攤還任何單一或最多合併5項Mox Credit合資格交易的賬單。CashBack解鎖將於該簽賬分期最後一期付款日前維持生效（生效中的「簽賬分期」是指已批核的簽賬分期）。5% CashBack解鎖將於簽賬分期的最後一期付款日當日失效。請注意：要符合5% CashBack解鎖要求，於設立該簽賬分期的本金時需為HKD5,000或以上。","2022-09-06T12:01:18+0000","","",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21146","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","你好 我過錯數  請問可以攞返嗎🙏🙏","2022-09-16T09:19:41+0000","0","1",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21147","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","🥳 立即下載Mox Bank 及申請Mox credit 用邀請碼 D9942J 消費$250回贈$250  https://mox.com/zh/invite?code=D9942J","2022-09-16T23:11:36+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21148","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","🙂🙂🙂Mox bank 有效開户邀請碼  D9942J","2022-09-16T23:11:40+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21149","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","🥳 於Mox開戶賺取高達HKD250現金獎 https://mox.com/zh/invite?code=GW9N3F 1️⃣ 2022年8月31日或以前開立Mox戶口並輸入我的邀請碼 GW9N3F 2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡奬賞 3️⃣ 開戶後30日內以Mox Credit累積消費HKD250，即可獲取💰HKD250。^ 立即到App Store或 Google Play搜尋Mox Bank並下載Mox app啦","2022-09-18T12:44:10+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21150","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","Hi 龔喜發， 多謝你嘅查詢，除非是還未執行的預設轉數，否則在你按下確認後，所有本地轉數交易都不可以更改或取消。建議你要仔細檢查清楚收款人和轉數金額，確保所有資料正確無誤，才確認轉數。  你亦可以透過以下途徑聯絡我哋有關事宜， － 在Mox app中使用短訊或語音通話 － 致電：+852 2888 8228 － 電郵：care@mox.com 謝謝！","2022-09-20T08:18:57+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21151","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","老千銀行，我開左唔夠2，3個月，mox credit被hack，報左警，銀行只係不負責任地，不斷只要求客人自己負責條數！仲要由報左警當晚，聯絡客服，不單只唔係幫我先處理涷結戶口之類既行動，而只係不斷叫我繳交被人盜用左既錢  我一定會搵相關媒體去報道你地mox bank既服務有幾差 同埋 幾不負責任！","2022-09-29T09:08:33+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21152","21030","2","101122604608217_883327713054365","data","data.*","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","請詳盡地講解一下呢張卡的CBF 費用 ! 消費者應該有知情權, 尤其現在大量市民會在國外消費 !","2022-10-10T01:50:40+0000","0","0",""
"101122604608217/101122604608217_883327713054365/101122604608217_883327713054365","21153","21030","2","101122604608217_883327713054365","offcut","","fetched (200)","2022-10-12 08:36:25.368131","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_880248620028941","21031","21025","1","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:35:29.063091","Facebook:/<page-id>/posts","Mox 2️⃣ 周年數碼產品大抽獎 🎯2️⃣ 想不到咁豐富    話明2周年大抽獎，出手又點會失禮 😎 我哋準備咗25份豐富獎品 🎁，務求大家抽得刺激抽得開心🥳   獎品包括：  🌟 大獎：MacBook Air（3名）  🌟 二獎：iPad Air（7名）  🌟 三獎：AirPods（第3代）（15名）    想參加？好簡單～於9月1日至30日期間，成功申請「簽賬分期」、「即時借」或卡數「即時清」，無論任何貸款金額及年期，即可獲得抽獎機會一次，最多有五次機會！仲等咩？立即申請，用盡每個機會，試下自己運氣啦😎    了解更多： https://bit.ly/3AIF6wT   📱仲未有Mox？立即到App Store及Google Play下載Mox app，依家成功申請「簽賬分期」或「合併簽賬分期」滿HKD5,000，即賞你現金獎賞。    #Mox #virtualbank #虛擬銀行 #抽獎 #LuckyDraw #2想不到 #即時借 #即時清 #簽賬分期  借定唔借？還得到先好借！  受Mox兩周年大抽獎推廣條款及細則約束。","2022-09-02T11:11:48+0000","","",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21154","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","你好￼！嚟緊可以將藍色卡轉為黑色卡優惠嗎","2022-09-04T20:01:58+0000","2","4",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21155","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","Hi Sam Sam，多謝你嘅查詢，Mox暫時未有再推出黑卡優惠，請繼續留意Mox Facebook 而獲得最新優惠，謝謝。","2022-09-05T07:00:16+0000","1","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21156","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","這個是否申請信用卡？","2022-09-05T09:53:12+0000","0","2",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21157","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","請問推廣生意的競賽牌照號碼是？￼","2022-09-05T14:33:54+0000","0","1",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21158","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","你好 Bobby Chau， 多謝你嘅查詢，係呀。 先申請Mox Credit Card，再由即日起至2022年9月30日，成功申請「簽賬分期」、「即時借」或卡數「即時清」，無論任何貸款金額及年期，即可獲得抽獎機會一次！  詳情可到以下連結了解，謝謝。 https://mox.com/zh/promotions/2nd-anniversary-lucky-draw/?fbclid=IwAR2MqeV7fi9u-EPXeRsBhhksF1Kjf1RNeDt79n7DrSHdKxYYA0PrrFcxDNY","2022-09-06T09:50:54+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21159","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","Mox Bank 咁希望幫我哋向你哋部門反映￼出唔同個顏色信用卡￼優惠呀，希望下次出淺綠色信用卡￼！支持。。","2022-09-06T18:18:39+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21160","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","Mox Bank如果唔同顏色個信用卡，希望可以藉此同你地部門反映￼，同時加入新元素￼俾大家揀一張自己屬於自己顏色嘅信用卡￼😊😊😊","2022-09-06T18:23:27+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21161","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","Bobby Chau 🥳 於Mox開戶賺取高達HKD250現金獎勵  快來體驗嶄新的銀行服務——Mox，由渣打銀行全力策動的虛擬銀行，為你帶來全新的理財體驗！  1️⃣ 2022年9月30日或以前開立Mox戶口並輸入我的邀請碼  RWGJ6A  2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡奬賞 3️⃣  開戶後30日內以Mox Credit累積消費HKD250，即可獲取💰HKD250。^  立即到App Store或 Google Play搜尋Mox Bank並下載Mox app啦！了解更多：https://mox.com/zh/invite?code=RWGJ6A  借定唔借？還得到先好借！ ^受推廣條款及細則約束。","2022-09-06T18:25:58+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21162","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","Mox Bank 抄冷飯🤪 對初初擁有黑卡𝒈𝒆人有乜意思？","2022-09-06T22:27:03+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21163","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","🥳 立即下載Mox Bank 及申請Mox credit 用邀請碼 D9942J 消費$250回贈$250  https://mox.com/zh/invite?code=D9942J","2022-09-08T23:57:01+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21164","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","🙂🙂🙂Mox bank 有效開户邀請碼  D9942J","2022-09-11T10:02:29+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21165","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","你好 Yu CL， 多謝你嘅查詢，推廣生意的競賽牌照並不適用於虛擬銀行，謝謝。","2022-09-13T10:37:44+0000","1","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21166","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","🥳 立即下載Mox Bank 及申請Mox credit 用邀請碼 D9942J 消費$250回贈$250  https://mox.com/zh/invite?code=D9942J","2022-09-17T20:26:26+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21167","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","🥳 於Mox開戶賺取高達HKD250現金獎 https://mox.com/zh/invite?code=GW9N3F 1️⃣ 2022年8月31日或以前開立Mox戶口並輸入我的邀請碼 GW9N3F 2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡奬賞 3️⃣ 開戶後30日內以Mox Credit累積消費HKD250，即可獲取💰HKD250。^ 立即到App Store或 Google Play搜尋Mox Bank並下載Mox app啦","2022-09-18T12:44:21+0000","0","0",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21168","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","debit card 既客就唔係客?","2022-09-19T04:32:52+0000","1","1",""
"101122604608217/101122604608217_880248620028941/101122604608217_880248620028941","21169","21031","2","101122604608217_880248620028941","data","data.*","fetched (200)","2022-10-12 08:36:25.811656","Facebook:/<post-id>/comments","上tu架","2022-09-25T09:15:38+0000","0","0",""
